workload,category,rows,cols,cluster_size,shared_bytes_per_cta,cluster_ms,cluster_p20_ms,cluster_p80_ms,control_overhead_ms,saved_hbm_ms,local_staging_ms,dsmem_store_ms,predicted_delta_ms,predicted_profitable,measured_delta_vs_block_ms,measured_profitable_vs_block,model_version,effective_bandwidth_gbps,saved_reread_ms,local_replay_ms,local_store_residual_ms
lars_momentum,optimizer,4096,8192,8,12288,0.243793,0.24370000000000003,0.2438988,0.0601101,0.10356974999999999,0.07605320800150861,0.0003388116069445035,-0.032932369608453124,False,0.03239299999999998,True,effective-bandwidth-overlap-v2,3887.74892282737,0.10356974999999999,0.07605320800150861,0.0
lars_momentum,optimizer,4096,16384,2,98304,0.511729,0.5115616000000001,0.5123604,0.0375546,0.27523912500000003,0.1497297532529701,1.1911345556642701e-05,0.08794286040147328,True,0.22224200000000005,True,effective-bandwidth-overlap-v2,2925.8426395593287,0.27523912500000003,0.1497297532529701,0.0
lars_momentum,optimizer,4096,16384,4,49152,0.46728,0.4671518,0.4673266,0.0502614,0.27523912500000003,0.14854142187794653,7.090086640858751e-05,0.0763654022556449,True,0.26669100000000007,True,effective-bandwidth-overlap-v2,2925.8426395593287,0.27523912500000003,0.14854142187794653,0.0
lars_momentum,optimizer,4096,16384,8,24576,0.461916,0.4618576,0.46203200000000005,0.0601277,0.27523912500000003,0.15210641600301722,0.0003388116069445035,0.0626661973900383,True,0.27205500000000005,True,effective-bandwidth-overlap-v2,2925.8426395593287,0.27523912500000003,0.15210641600301722,0.0
lars_momentum,optimizer,4096,32768,2,196608,1.29155,1.2905119999999999,1.2954660000000002,0.0709907,0.5574187500000001,0.2994595065059402,1.1911345556642701e-05,0.1869566321485032,True,0.19490000000000007,True,effective-bandwidth-overlap-v2,2889.4125574355007,0.5574187500000001,0.2994595065059402,0.0
lars_momentum,optimizer,4096,32768,4,98304,1.04446,1.044354,1.045204,0.0893229,0.5574187500000001,0.29708284375589306,7.090086640858751e-05,0.17094210537769844,True,0.4419900000000001,True,effective-bandwidth-overlap-v2,2889.4125574355007,0.5574187500000001,0.29708284375589306,0.0
lars_momentum,optimizer,4096,32768,8,49152,0.938172,0.9377936,0.9405207999999999,0.109961,0.5574187500000001,0.30421283200603444,0.0003388116069445035,0.14290610638702114,True,0.548278,True,effective-bandwidth-overlap-v2,2889.4125574355007,0.5574187500000001,0.30421283200603444,0.0
lars_momentum,optimizer,4096,65536,4,196608,2.75023,2.747848,2.7532259999999997,0.167818,1.12621875,0.5941656875117861,7.090086640858751e-05,0.3641641616218053,True,0.2530199999999998,True,effective-bandwidth-overlap-v2,2860.2129666194955,1.12621875,0.5941656875117861,0.0
lars_momentum,optimizer,4096,65536,8,98304,2.19657,2.179956,2.200624,0.199239,1.12621875,0.6084256640120689,0.0003388116069445035,0.31821527438098673,True,0.8066800000000001,True,effective-bandwidth-overlap-v2,2860.2129666194955,1.12621875,0.6084256640120689,0.0
rowwise_quant,quantization,4096,4096,2,8192,0.0470035,0.04695900000000001,0.047028520000000004,0.0121037,0.014382800000000001,0.012477479437747508,5.9556727783213505e-06,-0.010204335110525828,False,-0.014642199999999994,False,effective-bandwidth-overlap-v2,4665.910949189309,0.014382800000000001,0.012477479437747508,0.0
